read_name	gene_name	./inst/extdata/mapping2apd bam	./inst/extdata/mapping2cox.bam	./inst/extdata/mapping2dbb.bam	./inst/extdata/mapping2mann.bam	./inst/extdata/mapping2mcf.bam	./inst/extdata/mapping2pgf.bam	./inst/extdata/mapping2qbl.bam	./inst/extdata/mapping2ssto.bam
WTCHG_18627:2:102:7427:20794	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:7647:13618	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:102:8262:11526	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:102:8753:1389	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:8942:8305	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:9884:5176	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:103:10007:3311	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:10542:18818	HLA-DRB1	1	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:103:10781:19759	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:10800:2745	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:10816:10180	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:10921:10509	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:103:10966:20692	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:103:11302:15203	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:11354:10237	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:103:11476:7471	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:103:11957:3728	HLA-DRB1	4	1	NA	NA	NA	4	1	NA
WTCHG_18627:2:103:12137:17046	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:13480:13147	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:103:14321:15357	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:1433:6036	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:14700:5120	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:103:15530:8697	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:15533:10330	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:15556:3896	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:103:15689:14104	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:15998:16598	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:16213:19105	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:1709:11608	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:17183:6405	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:17366:20637	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:17813:5810	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:103:18289:1143	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:103:1839:17590	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:2018:17982	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:2751:12127	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:3338:16125	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:3373:4171	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:3675:16611	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:4112:8256	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:4371:8418	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:6490:5778	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:103:7073:18739	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:7090:3215	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:7573:17858	HLA-DRB1	2	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:103:7620:6434	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	NA
WTCHG_18627:2:103:7702:14634	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:7794:8283	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:7996:12777	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:103:8078:20199	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:8688:1145	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:8909:1976	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:9120:2795	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:9451:2811	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:103:9590:12980	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:10012:1539	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:10214:21057	HLA-DRB1	NA	NA	3	3	NA	1	NA	NA
WTCHG_18627:2:104:1021:14857	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	NA
WTCHG_18627:2:104:10300:14041	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:11263:16314	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:11369:10991	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:11469:11719	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:11491:19379	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:11617:11801	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:11800:16184	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:12183:14402	HLA-DRB1	3	0	2	2	NA	2	0	NA
WTCHG_18627:2:104:12284:1899	HLA-DRB1	2	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:104:12873:2421	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:12906:14023	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:12977:7564	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:13286:15665	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:13323:1811	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:13823:21210	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:13990:6500	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:14204:11855	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:15314:5906	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:15431:21031	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:16668:4986	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:17346:2540	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:104:17371:10367	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:104:17440:15069	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:1747:2423	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:18098:6206	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:18147:3115	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:104:19335:16110	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:19605:14891	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:2263:5074	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:2489:7768	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:3177:8144	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:3250:1213	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:3363:5008	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:104:4261:13214	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:4488:2035	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:4560:9944	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:4658:14951	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:104:4733:11303	HLA-DRB1	2	0	NA	NA	NA	1	0	NA
WTCHG_18627:2:104:4900:19652	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:5145:18966	HLA-DRB1	2	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:5421:10708	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:5540:10827	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:5577:10591	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:6354:18300	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:104:6732:14798	HLA-DRB1	2	1	NA	NA	NA	2	1	NA
WTCHG_18627:2:104:6944:2118	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:7422:15668	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:7463:11471	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:7815:16851	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:104:8747:15749	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:104:8981:3238	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:9068:21267	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:9176:2808	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:104:9364:19276	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:9533:4880	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:104:9890:13952	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:10259:5505	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:1028:11005	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:105:11107:1557	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:11304:6819	HLA-DRB1	1	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:105:11664:13823	HLA-DRB1	NA	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:105:11840:17399	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:105:12580:5700	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:105:1337:7960	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:13588:17017	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:1396:11524	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:14714:14671	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:15037:20528	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:15297:10519	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:1532:10076	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:105:17389:11020	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:17492:1156	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:17911:19903	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:19456:5716	HLA-DRB1	NA	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:105:19596:16526	HLA-DRB1	3	0	2	2	NA	2	0	NA
WTCHG_18627:2:105:2132:15679	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:105:2228:4194	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:3161:15419	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:3792:6023	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:3805:4703	HLA-DRB1	NA	2	NA	NA	NA	0	2	NA
WTCHG_18627:2:105:4173:13243	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:4673:2517	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:105:5765:16015	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:6058:2017	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:105:6189:7344	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:105:7191:20770	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:8036:20878	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:105:8476:16054	HLA-DRB1	NA	2	NA	NA	NA	0	2	NA
WTCHG_18627:2:105:8717:5707	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:105:9041:16216	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:105:9284:14469	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:105:9500:15544	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:105:9662:7392	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:10851:16506	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:106:10861:16147	HLA-DRB1	NA	NA	NA	2	NA	NA	NA	NA
WTCHG_18627:2:106:10980:14183	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:11157:16966	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:11467:6497	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:106:1161:4855	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:12057:18981	HLA-DRB1	1	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:106:12318:17397	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:12522:10829	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:1305:2525	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:13157:4284	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:106:13980:6023	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:14249:15789	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:106:14397:18984	HLA-DRB1	3	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:14885:4152	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:106:14936:12558	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:15769:7889	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:15805:4926	HLA-DRB1	NA	NA	NA	NA	NA	3	NA	NA
WTCHG_18627:2:106:15845:8848	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:16258:18109	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:16436:9267	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	NA
WTCHG_18627:2:106:16506:4459	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:106:17027:14603	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:17233:14935	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:17590:5693	HLA-DRB1	NA	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:106:17642:4901	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:106:17794:8793	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	NA
WTCHG_18627:2:106:18488:5863	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:18953:6072	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:106:19509:9984	HLA-DRB1	4	1	NA	NA	NA	3	1	NA
WTCHG_18627:2:106:2950:19779	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:3265:13363	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:3604:5885	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:106:3795:9947	HLA-DRB1	NA	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:106:4126:19194	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:106:4492:11856	HLA-DRB1	2	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:106:4862:14157	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:4956:1483	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:106:5112:4910	HLA-DRB1	NA	NA	NA	2	NA	NA	NA	NA
WTCHG_18627:2:106:5516:18464	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:106:5754:12937	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:106:6163:18503	HLA-DRB1	3	1	NA	NA	NA	4	1	NA
WTCHG_18627:2:106:6613:15260	HLA-DRB1	2	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:106:6867:7798	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:7284:20884	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	NA
WTCHG_18627:2:106:8120:13053	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:8243:2896	HLA-DRB1	3	0	2	2	NA	2	0	NA
WTCHG_18627:2:106:8330:19061	HLA-DRB1	NA	3	NA	NA	NA	NA	3	NA
WTCHG_18627:2:106:8609:9444	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:106:8842:20192	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:106:8993:19374	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:106:9297:5575	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:106:9999:3937	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:10170:20293	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	3
WTCHG_18627:2:107:10209:2899	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:11228:3969	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:11763:17490	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:11852:12957	HLA-DRB1	3	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:107:12097:17998	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:12562:3564	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:107:13023:17575	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:13223:13467	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:13234:20587	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:107:13234:4349	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:107:13384:14169	HLA-DRB1	2	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:13793:10051	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:14256:18696	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:14269:7523	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:107:14665:20294	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:15020:12306	HLA-DRB1	NA	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:107:15199:4596	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:15544:8895	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:15974:16478	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:107:16085:11436	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:107:16568:5499	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:17042:1741	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:17101:17357	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:17186:3844	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:17289:10215	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:17841:14410	HLA-DRB1	3	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:107:18312:17539	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:18621:11546	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:18861:3967	HLA-DRB1	2	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:107:2357:5539	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:2400:20509	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:107:2670:9328	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:2859:5529	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:2921:6547	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:3353:21411	HLA-DRB1	NA	2	4	4	NA	4	2	NA
WTCHG_18627:2:107:4121:8325	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:4133:3262	HLA-DRB1	1	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:107:4356:8273	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:4368:19216	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:4515:16074	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:5342:10003	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:107:5522:12730	HLA-DRB1	3	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:107:6317:20560	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:6582:5315	HLA-DRB1	2	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:6850:2097	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:7643:6255	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:8288:12798	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:107:8690:1459	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:8805:17107	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:107:8989:21010	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:107:9147:13839	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:9628:7023	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:107:9768:5083	HLA-DRB1	1	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:107:9804:13207	HLA-DRB1	3	0	2	2	NA	2	0	NA
WTCHG_18627:2:108:10421:11874	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:108:11143:8756	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:108:11720:7637	HLA-DRB1	4	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:108:11858:12014	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:108:12967:12807	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:108:12987:12810	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:108:13077:17599	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:108:14231:4040	HLA-DRB1	NA	0	NA	NA	NA	NA	0	2
WTCHG_18627:2:108:14464:10162	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:108:14685:12573	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:108:14727:14284	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:108:14913:16949	HLA-DRB1	1	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:108:15221:7804	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:108:15945:1196	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:108:15957:18796	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:108:15973:4214	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:108:16777:8969	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:108:16937:19597	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
